comp_id,comp_type,label,pmax_mw,for_rate,mttr_hr,lam_per_hr,mu_per_hr,hf
LINE_4109_7515_R,line,Line_4109_7515_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4109_7516_W,line,Line_4109_7516_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4110_24110_1,line,Line_4110_24110_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4111_4113_1,line,Line_4111_4113_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4111_4113_2,line,Line_4111_4113_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4112_24112_1,line,Line_4112_24112_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4113_4143_1,line,Line_4113_4143_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4113_4143_2,line,Line_4113_4143_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4113_8028_1,line,Line_4113_8028_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4113_8028_2,line,Line_4113_8028_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4114_24114_1,line,Line_4114_24114_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4115_4147_1,line,Line_4115_4147_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4115_7512_O,line,Line_4115_7512_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4115_7518_M,line,Line_4115_7518_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4116_24116_1,line,Line_4116_24116_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4117_7511_M,line,Line_4117_7511_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4117_7512_O,line,Line_4117_7512_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4117_8002_1,line,Line_4117_8002_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4117_8002_2,line,Line_4117_8002_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4118_24118_1,line,Line_4118_24118_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4127_7519_O,line,Line_4127_7519_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4128_24128_1,line,Line_4128_24128_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4139_7518_M,line,Line_4139_7518_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4139_7519_O,line,Line_4139_7519_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4140_24140_1,line,Line_4140_24140_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4141_7575_1,line,Line_4141_7575_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4141_7576_1,line,Line_4141_7576_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4144_24144_1,line,Line_4144_24144_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4148_24148_1,line,Line_4148_24148_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4162_24162_1,line,Line_4162_24162_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4203_8025_1,line,Line_4203_8025_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4203_8025_2,line,Line_4203_8025_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4204_24204_1,line,Line_4204_24204_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4207_4213_1,line,Line_4207_4213_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4207_7530_1,line,Line_4207_7530_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4207_7590_1,line,Line_4207_7590_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4208_24208_1,line,Line_4208_24208_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4213_7530_1,line,Line_4213_7530_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4214_24214_1,line,Line_4214_24214_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4255_7517_2,line,Line_4255_7517_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4256_24256_1,line,Line_4256_24256_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4257_4259_1,line,Line_4257_4259_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4257_7517_2,line,Line_4257_7517_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4258_24258_1,line,Line_4258_24258_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4259_4263_1,line,Line_4259_4263_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4259_8081_1,line,Line_4259_8081_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4259_8081_2,line,Line_4259_8081_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4260_24260_1,line,Line_4260_24260_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4263_4265_1,line,Line_4263_4265_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4263_4275_1,line,Line_4263_4275_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4264_24264_1,line,Line_4264_24264_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4266_24266_1,line,Line_4266_24266_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4269_4309_1,line,Line_4269_4309_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4269_4425_1,line,Line_4269_4425_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4270_24270_1,line,Line_4270_24270_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4275_8027_R,line,Line_4275_8027_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4275_8027_W,line,Line_4275_8027_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4276_24276_1,line,Line_4276_24276_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4301_7500_1,line,Line_4301_7500_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4301_7586_1,line,Line_4301_7586_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4302_24302_1,line,Line_4302_24302_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4305_7585_1,line,Line_4305_7585_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4305_7586_1,line,Line_4305_7586_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4306_24306_1,line,Line_4306_24306_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4308_24308_1,line,Line_4308_24308_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4309_4425_1,line,Line_4309_4425_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4310_24310_1,line,Line_4310_24310_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4311_4313_@1,line,Line_4311_4313_@1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4311_4313_@2,line,Line_4311_4313_@2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4311_4409_1,line,Line_4311_4409_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4313_4401_1,line,Line_4313_4401_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4313_7574_2,line,Line_4313_7574_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4314_24314_1,line,Line_4314_24314_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4351_4357_1,line,Line_4351_4357_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4351_7500_1,line,Line_4351_7500_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4352_24352_1,line,Line_4352_24352_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4353_4357_1,line,Line_4353_4357_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4354_24354_1,line,Line_4354_24354_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4358_24358_1,line,Line_4358_24358_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4359_7563_R,line,Line_4359_7563_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4359_7564_W,line,Line_4359_7564_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4360_24360_1,line,Line_4360_24360_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4361_7563_R,line,Line_4361_7563_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4361_7564_W,line,Line_4361_7564_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4362_24362_1,line,Line_4362_24362_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4401_7573_M,line,Line_4401_7573_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4402_24402_1,line,Line_4402_24402_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4403_7572_O,line,Line_4403_7572_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4404_24404_1,line,Line_4404_24404_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4410_24410_1,line,Line_4410_24410_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4411_4437_M,line,Line_4411_4437_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4411_4437_O,line,Line_4411_4437_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4411_7571_M,line,Line_4411_7571_M,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4411_7572_1,line,Line_4411_7572_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4412_24412_1,line,Line_4412_24412_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4425_8143_R,line,Line_4425_8143_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4425_8143_W,line,Line_4425_8143_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4426_24426_1,line,Line_4426_24426_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4437_8142_R,line,Line_4437_8142_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4437_8142_W,line,Line_4437_8142_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4438_24438_1,line,Line_4438_24438_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4505_4507_R,line,Line_4505_4507_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4505_4507_W,line,Line_4505_4507_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4505_4527_1,line,Line_4505_4527_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4505_4527_2,line,Line_4505_4527_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4506_24506_1,line,Line_4506_24506_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4508_24508_1,line,Line_4508_24508_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4513_7581_1,line,Line_4513_7581_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4513_7582_1,line,Line_4513_7582_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4514_24514_1,line,Line_4514_24514_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4527_4617_1,line,Line_4527_4617_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4527_7581_1,line,Line_4527_7581_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4528_24528_1,line,Line_4528_24528_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4551_4553_1,line,Line_4551_4553_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4551_4553_2,line,Line_4551_4553_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4552_24552_1,line,Line_4552_24552_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4553_4625_1,line,Line_4553_4625_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4553_4625_2,line,Line_4553_4625_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4554_24554_1,line,Line_4554_24554_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4557_7571_1,line,Line_4557_7571_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4557_7572_O,line,Line_4557_7572_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4557_8180_R,line,Line_4557_8180_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4557_8180_W,line,Line_4557_8180_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4558_24558_1,line,Line_4558_24558_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4559_4903_1,line,Line_4559_4903_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4560_24560_1,line,Line_4560_24560_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4563_4583_1,line,Line_4563_4583_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4563_4583_2,line,Line_4563_4583_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4564_24564_1,line,Line_4564_24564_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_4573_1,line,Line_4567_4573_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_4575_1,line,Line_4567_4575_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_4575_2,line,Line_4567_4575_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_7619_2,line,Line_4567_7619_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_8209_R,line,Line_4567_8209_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4567_8209_W,line,Line_4567_8209_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4568_24568_1,line,Line_4568_24568_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4573_4625_1,line,Line_4573_4625_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4573_7615_1,line,Line_4573_7615_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4573_7616_2,line,Line_4573_7616_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4573_7619_1,line,Line_4573_7619_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4574_24574_1,line,Line_4574_24574_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4576_24576_1,line,Line_4576_24576_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4583_4903_R,line,Line_4583_4903_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4583_4903_W,line,Line_4583_4903_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4584_24584_1,line,Line_4584_24584_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_4635_R,line,Line_4601_4635_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_4635_W,line,Line_4601_4635_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_8206_R,line,Line_4601_8206_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_8216_R,line,Line_4601_8216_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_8216_W,line,Line_4601_8216_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4601_9610_W,line,Line_4601_9610_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4602_24602_1,line,Line_4602_24602_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4603_8192_1,line,Line_4603_8192_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4603_8195_1,line,Line_4603_8195_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4603_8200_1,line,Line_4603_8200_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4603_8200_2,line,Line_4603_8200_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4604_24604_1,line,Line_4604_24604_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4607_7611_1,line,Line_4607_7611_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4607_7612_2,line,Line_4607_7612_2,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4608_24608_1,line,Line_4608_24608_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4611_4639_R,line,Line_4611_4639_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4611_4639_W,line,Line_4611_4639_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4612_24612_1,line,Line_4612_24612_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4613_4617_1,line,Line_4613_4617_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4613_4627_1,line,Line_4613_4627_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4613_7582_1,line,Line_4613_7582_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4614_24614_1,line,Line_4614_24614_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4617_7584_O,line,Line_4617_7584_O,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4617_8181_R,line,Line_4617_8181_R,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4617_8181_W,line,Line_4617_8181_W,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4618_24618_1,line,Line_4618_24618_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
LINE_4626_24626_1,line,Line_4626_24626_1,0.0,0.00027389756231169547,24.0,1.1415525114155251e-05,0.041666666666666664,1.0
