from_bus,to_bus,mid_bus,ckt,name,status,hv_bus,mv_bus,lv_bus,vn_hv_kv,vn_mv_kv,vn_lv_kv,sn_hv_mva,sn_mv_mva,sn_lv_mva,shift_hv_deg,shift_mv_deg,shift_lv_deg,r_hv_pu,x_hv_pu,r_mv_pu,x_mv_pu,r_lv_pu,x_lv_pu,vk_hv_pct,vkr_hv_pct,vk_mv_pct,vkr_mv_pct,vk_lv_pct,vkr_lv_pct,r12_pu,x12_pu,sbase12_mva,r23_pu,x23_pu,sbase23_mva,r31_pu,x31_pu,sbase31_mva,vmstar,anstar
2870,2871,2879,8,高港北E.T8                              ,1,2870,2871,2879,345.0,161.0,33.0,500.0,500.0,500.0,0.0,0.0,0.0,3.9999999999999996e-05,0.006966,5.6000000000000006e-05,-0.00012199999999999711,0.00042,0.031944,3.483,0.019999999999999997,1.0,0.028000000000000004,15.972,0.21000000000000002,0.00048,0.03422,500.0,0.00238,0.15911,500.0,0.0023,0.19455,500.0,1.01055,-11.3477
2871,2872,2876,1,高港北M.T1                              ,0,2871,2872,2876,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00035000000000000005,0.033280000000000004,0.00035000000000000005,-0.0025599999999999998,0.0015249999999999999,0.050025,6.656000000000001,0.07,1.0,0.07,3.30165,0.10064999999999999,0.0014,0.06144,200.0,0.00375,0.09493,200.0,0.00375,0.16661,200.0,1.0,0.0
2871,2872,2877,2,高港北M.T2                              ,0,2871,2872,2877,161.0,69.0,11.0,200.0,200.0,60.0,0.0,0.0,0.0,0.0003399999999999999,0.033229999999999996,0.0003399999999999999,-0.0023849999999999982,0.001515,0.050075,6.645999999999999,0.06799999999999998,1.0,0.06799999999999998,3.0045,0.09090000000000001,0.00136,0.06169,200.0,0.00371,0.09538,200.0,0.00371,0.16661,200.0,1.0,0.0
2900,2901,2905,1,高港 E.T1                               ,1,2900,2901,2905,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.592814371257489e-05,0.005906187624750498,6.187624750499002e-05,-0.001057884231536927,0.0005269461077844313,0.029363273453093808,2.9530938123752493,0.017964071856287445,1.0,0.03093812375249501,2.6426946107784426,0.047425149700598815,0.00049,0.02429,501.0,0.00295,0.14181,501.0,0.00282,0.1767,501.0,1.00703,-13.068
2900,2901,2906,2,高港 E.T2                               ,1,2900,2901,2906,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.592814371257489e-05,0.005906187624750498,6.187624750499002e-05,-0.001057884231536927,0.0005269461077844313,0.029363273453093808,2.9530938123752493,0.017964071856287445,1.0,0.03093812375249501,2.6426946107784426,0.047425149700598815,0.00049,0.02429,501.0,0.00295,0.14181,501.0,0.00282,0.1767,501.0,1.00577,-13.0733
2900,2911,2918,1,高港 E.T3                               ,1,2900,2911,2918,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.491017964071859e-05,0.008265469061876246,2.095808383233529e-05,-0.0034211576846307386,0.0005199600798403193,0.03030139720558882,4.132734530938123,0.022455089820359295,1.7105788423153694,0.010479041916167645,2.727125748502994,0.04679640718562874,0.00033,0.02427,501.0,0.00271,0.13467,501.0,0.00283,0.19322,501.0,1.01338,-11.5571
2900,2911,2919,2,高港 E.T4                               ,1,2900,2911,2919,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.794411177644711e-05,0.005914171656686626,3.9920159680638704e-05,-0.0011816367265469058,0.0004550898203592814,0.030053892215568864,2.9570858283433132,0.013972055888223554,1.0,0.01996007984031935,2.7048502994011976,0.040958083832335325,0.00034,0.02371,501.0,0.00248,0.14465,501.0,0.00242,0.1802,501.0,1.01284,-11.4095
2901,2902,2907,1,高港甲 M.T5                             ,1,2901,2902,2907,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047499999999999994,0.03225249999999999,0.00025,-0.002757499999999996,0.00122,0.052582500000000004,6.450499999999998,0.09499999999999999,1.0,0.05,3.4704450000000002,0.08052,0.00145,0.05899,200.0,0.00294,0.09965,200.0,0.00339,0.16967,200.0,1.00532,-13.6126
2901,2902,2908,2,高港甲 M.T6                             ,1,2901,2902,2908,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0006850000000000001,0.031695,0.0005249999999999999,-0.0017449999999999966,0.0013599999999999997,0.018284999999999996,6.339,0.137,1.0,0.10499999999999997,1.2068099999999997,0.08975999999999998,0.00242,0.0599,200.0,0.00377,0.03308,200.0,0.00409,0.09996,200.0,1.00545,-13.5829
2901,2902,2909,3,高港甲 M.T7                             ,1,2901,2902,2909,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00034999999999999994,0.030905000000000005,0.00027499999999999996,-0.0025050000000000003,0.001315,0.050915,6.181000000000001,0.06999999999999999,1.0,0.05499999999999999,3.36039,0.08678999999999999,0.00125,0.0568,200.0,0.00318,0.09682,200.0,0.00333,0.16364,200.0,1.00533,-13.6082
2920,2921,2928,1,高港 E.T5                               ,1,2920,2921,2928,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.089820359281439e-05,0.008268463073852294,3.892215568862279e-05,-0.0015259481037924148,0.0004920159680638723,0.030665668662674655,4.134231536926147,0.025449101796407192,1.0,0.019461077844311395,2.759910179640719,0.0442814371257485,0.00045,0.03378,501.0,0.00266,0.14599,501.0,0.00272,0.19506,501.0,1.00329,-14.069
2920,2921,2929,2,高港 E.T6                               ,1,2920,2921,2929,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.089820359281439e-05,0.008340319361277443,3.6926147704590805e-05,-0.0015778443113772418,0.0004900199600798403,0.030589820359281435,4.170159680638721,0.025449101796407192,1.0,0.018463073852295404,2.7530838323353293,0.04410179640718563,0.00044,0.03388,501.0,0.00264,0.14535,501.0,0.00271,0.19504,501.0,1.00312,-14.0864
2930,2931,2936,2,瀰力 E.T2                               ,1,2930,2931,2936,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00022999999999999995,0.038052000000000016,0.00022999999999999995,-0.005516000000000007,0.00247,0.136048,19.026000000000007,0.11499999999999998,2.7580000000000036,0.11499999999999998,12.24432,0.2223,0.0023,0.16268,500.0,0.0135,0.65266,500.0,0.0135,0.8705,500.0,1.01022,-10.8556
2930,2941,2946,3,瀰力 E.T3                               ,1,2930,2941,2946,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00023000000000000017,0.038202000000000014,0.00021000000000000012,-0.005704000000000015,0.00243,0.13711800000000002,19.101000000000006,0.11500000000000009,2.8520000000000074,0.10500000000000007,12.340620000000001,0.21869999999999998,0.0022,0.16249,500.0,0.0132,0.65707,500.0,0.0133,0.8766,500.0,1.01031,-10.8649
2931,2932,2937,2,瀰力 M.T2                               ,1,2931,2932,2937,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00045,0.0314725,0.0002499999999999999,-0.0021074999999999983,0.001075,0.05033749999999999,6.2945,0.09,1.0,0.04999999999999998,3.3222749999999994,0.07095,0.0014,0.05873,200.0,0.00265,0.09646,200.0,0.00305,0.16362,200.0,1.00583,-10.6497
2931,2932,2938,3,瀰力 M.T3                               ,1,2931,2932,2938,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004500000000000001,0.0316225,0.00027499999999999996,-0.0020075000000000023,0.001075,0.0507875,6.3245,0.09000000000000002,1.0,0.05499999999999999,3.351975,0.07095,0.00145,0.05923,200.0,0.0027,0.09756,200.0,0.00305,0.16482,200.0,1.00583,-10.6496
2950,2951,2954,1,大鵬 E.T1                               ,1,2950,2951,2954,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.5968063872255514e-05,0.0059620758483033935,4.790419161676646e-05,-0.0011776447105788408,0.00042514970059880243,0.030516966067864273,2.9810379241516967,0.007984031936127758,1.0,0.02395209580838323,2.7465269461077844,0.038263473053892216,0.00032,0.02397,501.0,0.00237,0.14699,501.0,0.00221,0.18276,501.0,1.00645,-10.2406
2950,2951,2955,2,大鵬 E.T2                               ,1,2950,2951,2955,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.596806387225546e-05,0.005960079840319361,4.990019960079842e-05,-0.001135728542914171,0.0004331337325349301,0.03031936127744511,2.9800399201596806,0.00798403193612773,1.0,0.02495009980039921,2.72874251497006,0.03898203592814371,0.00033,0.02417,501.0,0.00242,0.14621,501.0,0.00225,0.18176,501.0,1.00639,-10.2419
2950,2951,2956,3,大鵬 E.T3                               ,1,2950,2951,2956,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415177e-05,0.005862275449101796,3.792415169660677e-05,-0.0011017964071856276,0.00044510978043912176,0.030285429141716568,2.931137724550898,0.012974051896207588,1.0,0.018962075848303384,2.725688622754491,0.04005988023952096,0.00032,0.02385,501.0,0.00242,0.14621,501.0,0.00236,0.1811,501.0,1.00634,-10.2436
2950,2951,2957,4,大鵬 E.T4                               ,1,2950,2951,2957,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,9.980039920159662e-06,0.005888223552894211,5.588822355289422e-05,-0.0010998003992015969,0.0004391217564870259,0.030259481037924148,2.9441117764471056,0.004990019960079832,1.0,0.02794411177644711,2.7233532934131732,0.03952095808383233,0.00033,0.02399,501.0,0.00248,0.14609,501.0,0.00225,0.1811,501.0,1.00633,-10.2423
2951,2952,2958,1,大鵬 M.T1                               ,1,2951,2952,2958,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047500000000000005,0.030935,0.0002499999999999999,-0.0024199999999999985,0.00135,0.050645,6.187,0.09500000000000001,1.0,0.04999999999999998,3.3425700000000003,0.0891,0.00145,0.05703,200.0,0.0032,0.09645,200.0,0.00365,0.16316,200.0,1.00341,-8.4694
2951,2952,2959,2,大鵬 M.T2                               ,1,2951,2952,2959,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005,0.032485,0.00022499999999999994,-0.0029700000000000004,0.001075,0.049400000000000006,6.497,0.1,1.0,0.044999999999999984,3.2604000000000006,0.07095,0.00145,0.05903,200.0,0.0026,0.09286,200.0,0.00315,0.16377,200.0,1.00342,-8.443
3000,3001,3007,1,鳳林 E.T1                               ,1,3000,3001,3007,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,9.980039920159717e-06,0.006159680638722555,5.389221556886223e-05,-0.0014031936127744532,0.00043313373253493016,0.030387225548902195,3.0798403193612773,0.0049900199600798585,1.0,0.026946107784431114,2.7348502994011974,0.03898203592814371,0.00032,0.02383,501.0,0.00244,0.14521,501.0,0.00222,0.1831,501.0,1.00411,-11.687
3000,3001,3008,2,鳳林 E.T2                               ,1,3000,3001,3008,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.0978043912175683e-05,0.0059620758483033935,5.4890219560878225e-05,-0.0011776447105788408,0.00043013972055888226,0.03020558882235529,2.9810379241516967,0.005489021956087841,1.0,0.02744510978043911,2.7185029940119763,0.03871257485029941,0.00033,0.02397,501.0,0.00243,0.14543,501.0,0.00221,0.1812,501.0,1.0038,-11.6081
3001,3002,3009,1,鳳林 M.T1                               ,1,3001,3002,3009,161.0,69.0,11.0,120.0,120.0,40.0,0.0,0.0,0.0,0.0020458333333333335,0.16978750000000004,0.0012291666666666666,-0.011904166666666688,0.006079166666666667,0.27513750000000003,20.374500000000005,0.24550000000000002,1.4285000000000025,0.1475,11.005500000000001,0.24316666666666667,0.00393,0.18946,120.0,0.00877,0.31588,120.0,0.00975,0.53391,120.0,0.99809,-9.5309
3101,3102,3106,1,羅東 M.T1                               ,1,3101,3102,3106,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004125000000000001,0.03371249999999999,0.00031249999999999995,-0.002522499999999997,0.0012625000000000002,0.0507475,6.742499999999999,0.08250000000000002,1.0,0.06249999999999999,3.349335,0.08332500000000001,0.00145,0.06238,200.0,0.00315,0.09645,200.0,0.00335,0.16892,200.0,0.99651,-35.3217
3101,3102,3107,2,羅東 M.T2                               ,1,3101,3102,3107,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005125,0.033562499999999995,0.00021250000000000002,-0.0037225000000000036,0.0014625000000000003,0.052017499999999994,6.712499999999999,0.10250000000000001,1.0,0.0425,3.4331549999999997,0.09652500000000001,0.00145,0.05968,200.0,0.00335,0.09659,200.0,0.00395,0.17116,200.0,0.99625,-35.4408
3101,3102,3109,4,羅東 M.T4                               ,1,3101,3102,3109,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.000455,0.034859999999999995,0.000245,-0.00392,0.0012599999999999998,0.051019999999999996,6.971999999999999,0.091,1.0,0.049,3.36732,0.08315999999999998,0.0014,0.06188,200.0,0.00301,0.0942,200.0,0.00343,0.17176,200.0,0.99627,-35.4462
3121,3122,3127,1,松山 M.T1                               ,1,3121,3122,3127,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005250000000000001,0.032725000000000004,0.00022499999999999983,-0.0023250000000000007,0.001225,0.050425000000000005,6.545000000000001,0.10500000000000001,1.0,0.044999999999999964,3.32805,0.08084999999999999,0.0015,0.0608,200.0,0.0029,0.0962,200.0,0.0035,0.1663,200.0,1.00217,-40.9329
3121,3122,3128,2,松山 M.T2                               ,1,3121,3122,3128,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005000000000000001,0.032775,0.00025,-0.0027249999999999983,0.00115,0.049925,6.555,0.10000000000000002,1.0,0.05,3.29505,0.0759,0.0015,0.0601,200.0,0.0028,0.0944,200.0,0.0033,0.1654,200.0,1.00218,-40.9691
3131,3132,3137,1,南港 M.T1                               ,1,3131,3132,3137,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004575,0.032714999999999994,0.00027249999999999985,-0.003025,0.0011975000000000002,0.051960000000000006,6.542999999999999,0.0915,1.0,0.05449999999999997,3.4293600000000004,0.07903500000000001,0.00146,0.05938,200.0,0.00294,0.09787,200.0,0.00331,0.16935,200.0,0.99731,-39.8934
3131,3132,3138,2,南港 M.T2                               ,1,3131,3132,3138,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00043749999999999995,0.0327375,0.00030250000000000003,-0.002522500000000004,0.0012525000000000001,0.0533975,6.5475,0.0875,1.0,0.060500000000000005,3.524235,0.08266500000000002,0.00148,0.06043,200.0,0.00311,0.10175,200.0,0.00338,0.17227,200.0,0.99747,-39.8553
3131,3132,3139,3,南港 M.T3                               ,1,3131,3132,3139,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.000445,0.0332125,0.00030000000000000014,-0.0028224999999999986,0.0011849999999999999,0.05274749999999999,6.6425,0.089,1.0,0.060000000000000026,3.481334999999999,0.07820999999999999,0.00149,0.06078,200.0,0.00297,0.09985,200.0,0.00326,0.17192,200.0,0.9974,-39.8749
3141,3142,3147,1,八堵 M.T1                               ,1,3141,3142,3147,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005499999999999999,0.031695,0.00030000000000000003,-0.0022800000000000008,0.0008500000000000001,0.01806,6.339,0.10999999999999999,1.0,0.060000000000000005,1.19196,0.056100000000000004,0.0017,0.05883,200.0,0.0023,0.03156,200.0,0.0028,0.09951,200.0,1.00144,-43.0332
3141,3142,3148,2,八堵 M.T2                               ,1,3141,3142,3148,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004625,0.03212,0.00023749999999999997,-0.0021799999999999944,0.0010625,0.05104,6.424,0.0925,1.0,0.047499999999999994,3.36864,0.070125,0.0014,0.05988,200.0,0.0026,0.09772,200.0,0.00305,0.16632,200.0,1.00121,-43.0165
3141,3142,3149,3,八堵 M.T3                               ,1,3141,3142,3149,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038749999999999993,0.033464999999999995,0.00031249999999999995,-0.0023999999999999994,0.0012875,0.050615,6.692999999999999,0.07749999999999999,1.0,0.06249999999999999,3.34059,0.084975,0.0014,0.06213,200.0,0.0032,0.09643,200.0,0.00335,0.16816,200.0,1.0014,-43.0329
3161,3162,3167,1,陽明 M.T1                               ,1,3161,3162,3167,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047500000000000016,0.031075000000000002,0.00017499999999999992,-0.0025050000000000003,0.0012749999999999999,0.051035000000000004,6.215000000000001,0.09500000000000003,1.0,0.03499999999999998,3.36831,0.08414999999999999,0.0013,0.05714,200.0,0.0029,0.09706,200.0,0.0035,0.16422,200.0,0.9993,-41.757
3161,3162,3168,2,陽明 M.T2                               ,1,3161,3162,3168,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047000000000000004,0.03086,0.000245,-0.0024949999999999972,0.00138,0.05087,6.172,0.09400000000000001,1.0,0.049,3.35742,0.09108,0.00143,0.05673,200.0,0.00325,0.09675,200.0,0.0037,0.16346,200.0,0.99946,-41.7582
3161,3162,3169,3,陽明 M.T3                               ,1,3161,3162,3169,161.0,69.0,11.0,120.0,120.0,40.0,0.0,0.0,0.0,0.0010166666666666672,0.08746666666666668,0.0006166666666666664,-0.008175000000000002,0.003025,0.13604166666666667,10.496000000000002,0.12200000000000007,1.0,0.07399999999999997,5.441666666666666,0.121,0.00196,0.09515,120.0,0.00437,0.15344,120.0,0.00485,0.26821,120.0,0.99936,-41.8096
3181,3182,3187,1,板橋M.T1                                ,1,3181,3182,3187,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047500000000000005,0.032785,0.000285,-0.0026699999999999988,0.001435,0.052114999999999995,6.557,0.09500000000000001,1.0,0.056999999999999995,3.4395899999999995,0.09471,0.00152,0.06023,200.0,0.00344,0.09889,200.0,0.00382,0.1698,200.0,1.00292,-39.8931
3181,3182,3188,2,板橋M.T2                                ,1,3181,3182,3188,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00023750000000000008,0.032659999999999995,0.0005024999999999999,-0.002570000000000003,0.0012125,0.05209,6.531999999999999,0.047500000000000014,1.0,0.10049999999999998,3.4379399999999998,0.080025,0.00148,0.06018,200.0,0.00343,0.09904,200.0,0.0029,0.1695,200.0,1.00324,-39.8753
3211,3212,3215,1,萬隆M.T1                                ,1,3211,3212,3215,161.0,69.0,11.0,60.0,60.0,30.0,0.0,0.0,0.0,0.006358333333333334,0.31570000000000004,0.0033083333333333333,-0.020816666666666706,0.014975000000000004,0.16910000000000006,18.942000000000004,0.38150000000000006,1.2490000000000023,0.1985,5.073000000000001,0.4492500000000001,0.0058,0.17693,60.0,0.01097,0.08897,60.0,0.0128,0.29088,60.0,0.99007,-37.3987
3211,3212,3216,2,萬隆M.T2                                ,1,3211,3212,3216,161.0,69.0,11.0,60.0,60.0,30.0,0.0,0.0,0.0,0.006358333333333334,0.31570000000000004,0.0033083333333333333,-0.020816666666666706,0.014975000000000004,0.16910000000000006,18.942000000000004,0.38150000000000006,1.2490000000000023,0.1985,5.073000000000001,0.4492500000000001,0.0058,0.17693,60.0,0.01097,0.08897,60.0,0.0128,0.29088,60.0,0.99007,-37.3987
3221,3222,3227,1,台北 M.T1                               ,1,3221,3222,3227,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038749999999999993,0.03371249999999999,0.00031249999999999995,-0.0027475,0.0013625,0.0500675,6.742499999999999,0.07749999999999999,1.0,0.06249999999999999,3.304455,0.089925,0.0014,0.06193,200.0,0.00335,0.09464,200.0,0.0035,0.16756,200.0,0.99579,-38.4828
3221,3222,3228,2,台北 M.T2                               ,1,3221,3222,3228,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00043499999999999995,0.030459999999999997,0.00022000000000000003,-0.0025599999999999998,0.0012100000000000001,0.049985,6.092,0.087,1.0,0.044000000000000004,3.29901,0.07986000000000001,0.00131,0.0558,200.0,0.00286,0.09485,200.0,0.00329,0.16089,200.0,0.99572,-38.4933
3221,3222,3229,3,台北 M.T3                               ,1,3221,3222,3229,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00049,0.031784999999999994,0.0002499999999999999,-0.0026199999999999973,0.0012099999999999997,0.05222500000000001,6.356999999999998,0.098,1.0,0.04999999999999998,3.4468500000000004,0.07985999999999999,0.00148,0.05833,200.0,0.00292,0.09921,200.0,0.0034,0.16802,200.0,0.99574,-38.4869
3231,3232,3238,1,大同 M.T1                               ,1,3231,3232,3238,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00042500000000000003,0.033275,0.00027500000000000007,-0.0026349999999999985,0.0015249999999999999,0.049875,6.654999999999999,0.085,1.0,0.055000000000000014,3.2917500000000004,0.10064999999999999,0.0014,0.06128,200.0,0.0036,0.09448,200.0,0.0039,0.1663,200.0,0.9992,-39.7121
3231,3232,3239,2,大同 M.T2                               ,1,3231,3232,3239,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00042500000000000003,0.0332,0.00027500000000000007,-0.0025100000000000053,0.001575,0.05057500000000001,6.64,0.085,1.0,0.055000000000000014,3.3379500000000006,0.10395,0.0014,0.06138,200.0,0.0037,0.09613,200.0,0.004,0.16755,200.0,0.99921,-39.6985
3241,3242,3247,1,蘆洲 M.T1                               ,1,3241,3242,3247,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004575,0.028552499999999998,0.00027249999999999996,-0.002122500000000003,0.0008025000000000002,0.0165625,5.7105,0.0915,1.0,0.05449999999999999,1.0931250000000001,0.05296500000000001,0.00146,0.05286,200.0,0.00215,0.02888,200.0,0.00252,0.09023,200.0,1.00719,-39.0793
3241,3242,3248,2,蘆洲 M.T2                               ,1,3241,3242,3248,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047499999999999994,0.032285,0.00025,-0.002145000000000001,0.0011,0.05005000000000001,6.457,0.09499999999999999,1.0,0.05,3.3033000000000006,0.0726,0.00145,0.06028,200.0,0.0027,0.09581,200.0,0.00315,0.16467,200.0,1.00705,-39.054
3241,3242,3249,3,蘆洲 M.T3                               ,1,3241,3242,3249,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00041,0.030394999999999995,0.00021999999999999993,-0.0024249999999999966,0.001165,0.050280000000000005,6.078999999999999,0.082,1.0,0.043999999999999984,3.3184800000000005,0.07689,0.00126,0.05594,200.0,0.00277,0.09571,200.0,0.00315,0.16135,200.0,1.00707,-39.0982
3281,3282,3289,1,東林 M.T1                               ,1,3281,3282,3289,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004000000000000001,0.033424999999999996,0.0002999999999999999,-0.0027349999999999944,0.0013999999999999998,0.050355,6.685,0.08000000000000002,1.0,0.059999999999999984,3.3234299999999997,0.09239999999999998,0.0014,0.06138,200.0,0.0034,0.09524,200.0,0.0036,0.16756,200.0,1.00342,-35.8852
3281,3282,3288,2,東林 M.T2                               ,1,3281,3282,3288,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004000000000000001,0.033299999999999996,0.0002999999999999999,-0.0026349999999999985,0.0013249999999999998,0.050555,6.659999999999999,0.08000000000000002,1.0,0.059999999999999984,3.33663,0.08744999999999999,0.0014,0.06133,200.0,0.00325,0.09584,200.0,0.00345,0.16771,200.0,1.00341,-35.8801
3281,3282,3287,3,東林 M.T3                               ,1,3281,3282,3287,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004000000000000001,0.033424999999999996,0.0002999999999999999,-0.0027349999999999944,0.0013999999999999998,0.050355,6.685,0.08000000000000002,1.0,0.059999999999999984,3.3234299999999997,0.09239999999999998,0.0014,0.06138,200.0,0.0034,0.09524,200.0,0.0036,0.16756,200.0,1.0034,-35.8855
3291,3292,3298,1,蘆竹 M.T1                               ,1,3291,3292,3298,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00042500000000000014,0.032405,0.00030999999999999984,-0.0028399999999999953,0.00122,0.05212499999999999,6.481000000000001,0.08500000000000003,1.0,0.061999999999999965,3.4402499999999994,0.08052,0.00147,0.05913,200.0,0.00306,0.09857,200.0,0.00329,0.16906,200.0,0.99655,-34.0618
3291,3292,3299,2,蘆竹 M.T2                               ,1,3291,3292,3299,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00044499999999999987,0.032214999999999994,0.0002949999999999999,-0.002344999999999993,0.001225,0.05196999999999999,6.442999999999999,0.08899999999999997,1.0,0.05899999999999998,3.4300199999999994,0.08084999999999999,0.00148,0.05974,200.0,0.00304,0.09925,200.0,0.00334,0.16837,200.0,0.99647,-34.0294
3301,3302,3307,1,樹德 M.T1                               ,1,3301,3302,3307,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005,0.032295000000000004,0.0002000000000000001,-0.0023300000000000057,0.00115,0.05003500000000001,6.4590000000000005,0.1,1.0,0.04000000000000002,3.3023100000000007,0.0759,0.0014,0.05993,200.0,0.0027,0.09541,200.0,0.0033,0.16466,200.0,0.99696,-39.6673
3301,3302,3308,2,樹德 M.T2                               ,1,3301,3302,3308,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038749999999999993,0.0337175,0.00031249999999999995,-0.0027475,0.0013625,0.0500675,6.743499999999999,0.07749999999999999,1.0,0.06249999999999999,3.304455,0.089925,0.0014,0.06194,200.0,0.00335,0.09464,200.0,0.0035,0.16757,200.0,0.99717,-39.7024
3301,3302,3309,3,樹德 M.T5                               ,1,3301,3302,3309,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00038749999999999993,0.0334125,0.00031249999999999995,-0.0026725000000000013,0.0012875,0.05096749999999999,6.682499999999999,0.07749999999999999,1.0,0.06249999999999999,3.3638549999999996,0.084975,0.0014,0.06148,200.0,0.0032,0.09659,200.0,0.00335,0.16876,200.0,0.99717,-39.6967
3321,3322,3326,1,中壢 M.T1                               ,1,3321,3322,3326,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047500000000000016,0.033229999999999996,0.00023499999999999997,-0.002610000000000001,0.001545,0.05287499999999999,6.645999999999999,0.09500000000000003,1.0,0.04699999999999999,3.4897499999999995,0.10196999999999999,0.00142,0.06124,200.0,0.00356,0.10053,200.0,0.00404,0.17221,200.0,0.99748,-37.4688
3321,3322,3328,1,中壢 M.T2                               ,1,3321,3322,3328,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00047500000000000016,0.033229999999999996,0.00023499999999999997,-0.002610000000000001,0.001545,0.05287499999999999,6.645999999999999,0.09500000000000003,1.0,0.04699999999999999,3.4897499999999995,0.10196999999999999,0.00142,0.06124,200.0,0.00356,0.10053,200.0,0.00404,0.17221,200.0,0.99748,-37.4688
3321,3322,3327,2,中壢 M.T3                               ,1,3321,3322,3327,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00043999999999999996,0.036129999999999995,0.0002400000000000002,-0.0029700000000000004,0.001435,0.05504500000000001,7.225999999999999,0.088,1.0,0.04800000000000004,3.6329700000000007,0.09471,0.00136,0.06632,200.0,0.00335,0.10415,200.0,0.00375,0.18235,200.0,0.99745,-37.481
